photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fa185813c77451d628f4a3aa16169828e5880e2f.jpg,ด้านข้างที่วางขยะ มันมีดินเลอะไปหมด อยากให้กวาดออก ครับ เป็นพื้นคอนกรีต อย่างเดียวจะสะอาดดูแลง่ายกว่าครับ,"The side of the garbage It has all the soil. Want to sweep it out as a concrete floor The only one is cleaner, easier to take care of.",105
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/76331523006884ba403c016fa2c27c0fe461a5cc.jpg,มีฝาท่อตรงถนนเว้นช่วงเป็นแนวยาว ถี่ ๆ ถนนไม่เรียบ ทำให้ขับรถลำบากมากครับ ยังไงก็อยากจะให้ปรับสภาพผิวการจราจรให้เรียบกว่านี้ ขอบคุณครับ,"There is a pipe cover on the road, leaving a long, frequent road, not smooth, making it very difficult to drive. Regardless, I would like to adjust the surface of the traffic to be smoother. Thank you.",138
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/dfacda6ad349fd1ec582c18df00404878a15348e.jpg,บ้านเลขที่ 25 ซอยพึ่งมี 28 ปลูกต้นไม้หน้าบ้านแล้วไม่ตกแต่งดูแลปล่อยให้ต้นไม้ยื่นออกมากีดขวางการจราจรกว่าครึ่งถนน เป็นแบบนี้มานานแล้วครับ ไม่มีความเกรงใจสังคมส่วนรวมเลย อยากให้ทางสำนักงานเขตช่วยดำเนินการแก้ไขด้วยครับ,"House number 25 Soi has just had 28 planting trees in front of the house and not decorated, allowing the tree to protrude more than half the traffic. Has been like this for a long time There is no consideration of society as a whole. Would like the district office to help proceed with",215
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f846137f2ab561cdce512fc609bbf6c880b9d8b4.jpg,พื้นกระเบื้องตรงป้ายรถเมล์หน้าห้าง big c บางบอน ไม่เรียบเสมอกัน บางอันมีกระดก,The tile floor at the bus stop in front of Big C Bang Bon is not always smooth. Some have a tipping,77
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/af73ae48e8210a64f8db5e9c9b0d543eba42f23f.jpg,จอดรถกีดขวาง,Park the car,12
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3d875f2bf8d485ed485786f7ca73df83e9208abc.jpg,ฝาท่อระบายน้ำแตกชำรุด,Damaged drainage lid,21
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fa2220fbddb3f1e3b2976d0e29d69e29be8a2187.jpg,แจ้งพบผู้ป่วยไข้เลือดออกที่หมู่บ้านตลาดขวัญ ซอยขวัญพัฒนา ถนนอโศก-ดินแดง แขวงดินแดง เขตดินแดง กรุงเทพฯ 10400รบกวนประสานงานหน่วยงานรับผิดชอบฉีดยุงหน่อยค่ะ ขอบคุณค่ะ,"Reported to see dengue fever at the village of Kwan, Soi Kwan Phatthana, Asoke-Din Daeng Road, Din Daeng Subdistrict, Din Daeng District, Bangkok 10400. Please coordinate the responsible department.",164
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/62aedda692afc030cbbbaacde773148c3d844e1f.jpg,ร้องเรียนท่านผ.อ สนข.หนองจอก ทราบ กรณี จนท.ฝ่าย โยธา โดยนายจีรศักดิ์ หัวหน้าฝ่ายโยธา ละเลยการปฏิบัติหน้าที่  เนื่องจากมีการปิดประกาศ บ้านเลขที่ 106/105 และบ้านเลขที่106/104 เคหะหนองจอก ซ.3 ถ.มิตรไมตรี คู้ฝั่งเหนือ หนองจอก กทม. เนื่องจากหารสร้างบ้านผิดแบบ  ตามประกาศต้องรื้อถอนประบปรุงสภาพให้ถูกต้อง แต่ปัจจุบัน บ้านเลขที่106/105 และบ้านเลขที่106/104 ยังไมได้ปรัยปรุงสภาพ ใดๆ ระยะเวลามี่ผ่านมาเป็นปี แล้ว จนท.ฝ่ายโยธา ยังเพิกเฉย ไม่ดำเนินการใดๆ ผู้ร้องไปสอบถามข้อมูล ก็บ่ายเบี่ยง เลี่ยงหลบด้วยวาจาไม่สุภาพ  จึงขอร้องเรียนมายังสนง.กทม.ส่วนกลาง ได้โปรดตรวจสอบวินัย และการทำงานของฝ่าย โยธา สนข.หนองจอก (นายจีรศักดิ์ หัวหน้าฝ่าย) เป็นการเร่งด่วน เพื่อผู้ร้องได้รับความเป็นธรรมในการร้องเรียนด้วย,"Complained to the Director of the Office of the Bureau of Education, Nong Chok, knowing the case of civil servants by Mr. Jirasak Head of Civil Ignoring duties Due to the closure of the house number 106/105 and house number 106/104 Nong Chok Housing, Soi 3, Mitritri Road, North side, Nong Chok, Bangkok because of the wrong house building According to the announcement of the demolition of the conditions correctly, but at present, house number 106/105 And house number 106/104 Haven't prepared any condition, the period has passed for years. The civil servant still ignores any action. The petitioner went to inquire about the information and evaded, avoided, not polite. Therefore requesting to have to come to the Central Bangkok Office Please check the discipline. And the work of the Civil Division, Nong Chok (Mr. Jirasak, Chief) is urgent For the petitioner to receive fairness in the complaint as well",689
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5333a013cef4860d5e2128c69ba8f624bd8511f2.jpg,ถนนชำรุดมากรถเข้าบ้านไม่ได้,The road is very damaged. The car can't enter the house.,27
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0455eadc2f764e5b471c326220166ca0b1e623b5.jpg,บริเวณด้านในตามภาพ ในโครงการสีวสุห์คอนโด เสียงเจียเหล็กดังมาก เจียทุกวัน ช่วงหลังๆ มาถี่มาก ยังกะเปิดโรงงานเจียเหล็ก ทั้งๆ ที่เป็นโซนที่อยู่อาศัย ดูคลิปความดังได้ที่ https://fromsmash.com/wnR_FJw9hw-dt ไม่รู้จะยังไง แต่ก่อนมันไม่มีเสียงแบบนี้ ตอนนี้นอนไม่ได้เลย,"Inside as in the picture In the Swasu Condo Project The sound of steel is very loud every day. In the latter, very frequently, but also the metal jia factory, despite being a residential zone. Watch the famous clip at https://fromsmash.com/wnr_fjw9hw-dt Don't know what to In the past, there was no sound like this. I can't sleep now.",261
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7877339966f430577af1b46cfdd6ecd21099754a.jpg,ช่วยมาเคลียร์สายสัญญาณหน่อยเถอะกลัวไฟจะใหม้,Please come and clear the signal cable. I'm afraid that the fire will give.,43
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9965a6f57b36f88867b20030664c0b9f6baf31a4.jpg,เป็นแยกที่เกิดอุบัติเหตุบ่อยมาก มีหมู่บ้านเยอะ รถสัญจรเยอะ อยากให้พิจารณาเพิ่มสัญญาณจราจรครับ,"Is a very frequent accident There are a lot of villages, a lot of cars traveling, would like to consider increasing traffic signs.",93
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fdd6aea3aecebdf37a4f416c19e23f8f7fb2d2c7.jpg,พื้นทางเดินเป็นหลุม,The pathway is a hole.,19
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9c30513687dbd1088ddc987cca97c3e748845be7.jpg,สงสัยว่ามีท่อประปาแตกรั่วครับ มีน้ำไหลออกมาเป็นน้ำใสตลอดเวลา ทั้งที่ฝนไม่ตกมา 4 วันแล้วครับ น้ำท่วมท่อรางวี,I wonder if there is a water pipe leak. There is water flowing out as clear water all the time. Despite not raining for 4 days already,107
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b673152db30cae848171eec7611ecbb1b0e6dacf.jpg,ได้มีการก่อสร้างที่อยู่อาศัยสูงหกชั้นตั้งอยู่เลขที่ 261 ถนนลาดพร้าว 41 แยกสองเขตห้วยขวางในขณะก่อสร้างมีการเจาะเสาเข็มทำให้เกิดแรงสั่นสะเทือนอย่างรุนแรงเป็นเหตุให้มาเลขที่ 255 ทำให้คานมีรอยร้าวยาวประมาณ 1 เมตรเกิดการทำให้อาคารพานิชย์พังได้แจ้งให้ผู้รับเหมามาดูแล้วครั้งหนึ่งทางเค้าแจ้งว่าเป็นตึกเก่าเค้าจะไม่รับผิดชอบค่ะ,"The construction of a six -story residence is located at 261, Lat Phrao 41 Road, Song Khwang Intersection, while the construction of piles causes severe vibrations, causing the number 255, causing the beam to have a crack of about 1 The meter caused the commercial building to be broken, informed the contractor to see. One time, he informed that it was an old building, he was not responsible.",319
